Summary data collected by the Greenhouse Gas Reporting Program for 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This data was reported to EPA by facilities as of 8/07/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4 (see FAQs tab),,,,,,,,,,,,,,Total Facility Emissions by Gas,,,,,,,,,,,,Emissions by Process,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,HFC emissions,PFC emissions,SF6 emissions ,NF3 emissions,Other Fully Fluorinated GHG emissions,HFE emissions,Very Short-lived Compounds emissions,Other GHGs (metric tons CO2e),Biogenic CO2 emissions (metric tons),Stationary Combustion,Electricity Generation,Adipic Acid Production,Aluminum Production,Ammonia Manufacturing,Cement Production,Electronics Manufacture,Ferroalloy Production,Fluorinated GHG Production,Glass Production,HCFC–22 Production from HFC–23 Destruction,Hydrogen Production,Iron and Steel Production,Lead Production,Lime Production,Magnesium Production,Miscellaneous Use of Carbonates,Nitric Acid Production,Petroleum and Natural Gas Systems – Offshore Production,Petroleum and Natural Gas Systems – Processing,Petroleum and Natural Gas Systems – Transmission/Compression,Petroleum and Natural Gas Systems – Underground Storage,Petroleum and Natural Gas Systems – LNG Storage,Petroleum and Natural Gas Systems – LNG Import/Export,Petrochemical Production,Petroleum Refining,Phosphoric Acid Production,Pulp and Paper Manufacturing,Silicon Carbide Production,Soda Ash Manufacturing,Titanium Dioxide Production,Underground Coal Mines,Zinc Production,Municipal Landfills,Industrial Wastewater Treatment,Manufacture of Electric Transmission and Distribution Equipment,Industrial Waste Landfills,Is some CO2 collected on-site and used to manufacture other products and therefore not emitted from the affected manufacturing process unit(s)? (as reported under Subpart G or S),"Is some CO2 reported as emissions from the affected manufacturing process unit(s) under Subpart AA, G or P collected and transferred off-site or injected (as reported under Subpart PP)?",Does the facility employ continuous emissions monitoring? ,
1001974,110043784401,Georgia-Pacific Gypsum,Newington,NH,03801,170 Shattuck Way ,ROCKINGHAM COUNTY,43.10,-70.80,327420,C,Minerals,"49,631.76","49,580.80",23.25,27.71,,,,,,,,,,"49,631.76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1011090,110002063748,Georgia-Pacific Gypsum LLC,Antioch,CA,94509,801 Minaker Drive,CONTRA COSTA COUNTY,38.01,-121.79,327420,C,Minerals,"41,767.19","41,723.90",19.75,23.54,,,,,,,,,,"41,767.19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002579,110001865973,Georgia-Pacific Gypsum LLC - Cumberland,CUMBERLAND CITY,TN,37050,150 TEMPLE DRIVE,STEWART COUNTY,36.38,-87.65,327420,C,Minerals,"88,187.37","88,096.40",41.50,49.47,,,,,,,,,,"88,187.37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002390,110007385230,Georgia-Pacific Gypsum LLC - Fletcher,FLETCHER,OK,73541,16850 NE 135th Street,COMANCHE COUNTY,34.84,-98.23,327420,C,Minerals,"45,077.88","45,031.30",21.25,25.33,,,,,,,,,,"45,077.88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1011952,110018868206,Georgia-Pacific Gypsum LLC - Fort Dodge,Fort Dodge,IA,50501,2374 Mill Road,WEBSTER COUNTY,42.47,-94.14,327420,C,Minerals,"31,139.63","31,107.30",14.75,17.58,,,,,,,,,,"31,139.63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002392,110013285499,Georgia-Pacific Gypsum LLC - McQueeney,McQUEENEY,TX,78123,3401 FM 78,GUADALUPE COUNTY,29.59,-98.03,327420,C,Minerals,"37,143.56","37,105.20",17.50,20.86,,,,,,,,,,"37,143.56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1010844,110012704029,"Georgia-Pacific Wood Products, LLC Fordyce OSB",Fordyce,AR,71742,#1 Georgia-Pacific Drive,CALHOUN COUNTY,33.76,-92.37,321219,C,Other,"28,701.26","27,396.20",196.50,"1,108.56",,,,,,,,,"95,582.20","28,701.26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1001189,110000375781,Gerald Andrus,GREENVILLE,MS,38702,HWY 82 W,Washington,33.35,-91.12,221112,"C,D",Power Plants,"386,116.91","385,723.10",179.25,214.56,,,,,,,,,,"21,335.52","364,781.39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1006589,110000606522,Gerald Gentleman Station,SUTHERLAND,NE,69165,6089 SOUTH HWY 25,Lincoln,41.08,-101.14,221112,"C,D",Power Plants,"7,966,505.83","7,924,845.90","2,082.25","39,577.68",,,,,,,,,,89.70,"7,966,416.13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1006654,110001505602,Gerald Whelan Energy Center,HASTINGS,NE,68902,4520 EAST SOUTH ST,Adams,40.58,-98.31,221112,D,Power Plants,"1,552,054.77","1,539,902.00","4,445.00","7,707.77",,,,,,,,,,,"1,552,054.77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1003507,110012474697,"Gerdau Ameristeel US, Inc - Charlotte Mill",CHARLOTTE,NC,28269,6601 LAKEVIEW ROAD,MECKLENBURG COUNTY,35.34,-80.83,331110,"C,Q",Metals,"55,844.01","55,818.80",11.50,13.71,,,,,,,,,,"24,438.21",,,,,,,,,,,,"31,405.80",,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1005298,110000424452,Gerdau Ameristeel: St. Paul Mill,SAINT PAUL,MN,55119,1678 RED ROCK ROAD,RAMSEY COUNTY,44.89,-93.01,331221,"C,Q",Metals,"50,251.01","50,213.20",17.25,20.56,,,,,,,,,,"36,415.11",,,,,,,,,,,,"13,835.90",,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1003965,110000409843,Gerdau Special Steel North America - Jackson Mill,Jackson,MI,49203,3100 Brooklyn Road,JACKSON COUNTY,42.20,-84.36,331110,"C,Q",Metals,"43,545.95","43,519.10",12.25,14.60,,,,,,,,,,"26,162.55",,,,,,,,,,,,"17,383.40",,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1006633,110005266620,Germantown Power Plant,GERMANTOWN,WI,53022,N96 W192898 COUNTY LINE ROAD,Washington,43.20,-88.15,221112,D,Power Plants,"16,548.71","16,516.30",11.25,21.16,,,,,,,,,,,"16,548.71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1006512,110000874224,Ghent,Ghent,KY,41045,9485 Highway 42 East,CARROLL COUNTY,38.75,-85.04,221112,D,Power Plants,"9,898,924.65","9,819,610.60","29,012.25","50,301.80",,,,,,,,,,,"9,898,924.65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1001032,110008138078,Gibbons Creek Steam Electric Station,ANDERSON,TX,77830,12824 FM244,Grimes,30.62,-96.08,221112,"D,DD","Other,Power Plants",0.00,0.00,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1001030,110000592813,Gibson,OWENSVILLE,IN,47665,1097 N 950 W,Gibson,38.37,-87.77,221112,D,Power Plants,"11,577,451.76","11,484,688.80","33,931.50","58,831.46",,,,,,,,,,,"11,577,451.76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1001361,110018482747,"Gibson City Energy Center, LLC",GIBSON CITY,IL,60936,545 N JORDAN DR,Ford,40.47,-88.40,221112,"C,D",Power Plants,"44,348.54","44,303.60",20.50,24.44,,,,,,,,,,134.10,"44,214.44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1009948,110062743401,"Gibson County Coal, LLC",Princeton,IN,47670,RR #3 Lyles Station Rd.,GIBSON COUNTY,38.35,-87.56,212112,FF,Other,"445,851.25",,"445,851.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"445,851.25",,,,,,N,N,N,
1000097,110012168901,Gila River Power Station,Gila Bend,AZ,85337,1250 E. Watermelon Road,Maricopa,32.98,-112.69,221112,D,Power Plants,"3,441,658.40","3,438,163.80","1,594.25","1,900.35",,,,,,,,,,,"3,441,658.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1000741,110000734359,Gilbert Generating Station,MILFORD,NJ,08848,315 RIEGELSVILLE RD RTE 627,Hunterdon,40.57,-75.17,221112,"C,D",Power Plants,"11,732.87","11,705.10",9.00,18.77,,,,,,,,,,6.70,"11,726.17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1012138,110070082166,Gillis Compressor Station,Ragley,LA,70657,1970 Texas Eastern Road,BEAUREGARD PARISH,30.46,-93.15,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"142,997.29","134,924.60","7,997.00",75.69,,,,,,,,,,"135,054.59",,,,,,,,,,,,,,,,,,,,7942.7,,,,,,,,,,,,,,,,,N,N,N,
1004468,110043795266,Gilmore Gas Plant/Bel Junction Compressor Station,Edinburg,TX,78539,3.5 MI N of Moore Air Force Base on FM 681,HIDALGO COUNTY,26.27,-98.19,211130,"C,W-PROC,W-NGTC",Petroleum and Natural Gas Systems,"53,077.21","48,412.60","4,636.00",28.61,,,,,,,,,,"44,554.18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1000300,110001151324,"Gilroy Energy Center, LLC",GILROY,CA,95020,1400 PACHECO PASS HWY,Santa Clara,37.00,-121.54,221112,D,Power Plants,"16,499.29","16,482.30",7.75,9.24,,,,,,,,,,,"16,499.29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1000122,110000529376,"Gilroy Energy Center, LLC for King City",KING CITY,CA,93930,51 DON BATES WAY,Monterey,36.23,-121.13,221112,D,Power Plants,"3,815.24","3,811.40",1.75,2.09,,,,,,,,,,,"3,815.24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1005386,110013292515,Glacial Lakes Energy,Watertown,SD,57201,301 20th Ave. SE,CODINGTON COUNTY,44.88,-97.11,325193,C,Other,"176,888.18","176,705.70",83.25,99.23,,,,,,,,,,"176,888.18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1006296,110000468413,"Glanbia Foods, Inc.",Gooding,ID,83301,1728 South 2300 East,GOODING COUNTY,42.95,-114.63,311513,C,Other,"28,213.13","28,170.30",17.50,25.33,,,,,,,,,"2,561.80","28,213.13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1007660,110007395096,Gleason Generating Facility,GLEASON,TN,38229,1166 JAMES MILL ROAD,Weakley,36.25,-88.61,221112,"C,D",Power Plants,"269,955.68","269,681.60",125.08,149.00,,,,,,,,,,145.98,"269,809.70",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002004,110009682076,Glen Burnie Landfill,Glen Burnie,MD,21060,100 Dover Road,ANNE ARUNDEL COUNTY,39.19,-76.61,562212,HH,Waste,"13,614.25",,"13,614.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,614.25",,,,N,N,N,
1012382,110070082258,Glen Karn,Hollansburg,OH,45332,180 Mikesell Road,DARKE COUNTY,40.00,-84.80,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"14,476.15","14,305.60",162.50,8.05,,,,,,,,,,"14,320.20",,,,,,,,,,,,,,,,,,,,155.95,,,,,,,,,,,,,,,,,N,N,N,
1001459,110031277669,Glenarm,PASADENA,CA,91105,43 EAST STATE ST,Los Angeles,34.13,-118.15,221112,"C,D",Power Plants,"35,542.32","35,505.60",16.75,19.97,,,,,,,,,,"1,000.10","34,542.22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1001170,110006532751,Glenwood Landing Energy Center,GLENWOOD LANDING,NY,11547,SHORE ROAD,Nassau,40.83,-73.65,221112,D,Power Plants,"45,575.45","45,534.30",18.50,22.65,,,,,,,,,,,"45,575.45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1005843,110017398163,Goal Line LP,Escondido,CA,92025,555 North Tulip Street,SAN DIEGO COUNTY,33.12,-117.10,221112,"C,D",Power Plants,"9,544.36","9,534.50",4.50,5.36,,,,,,,,,,"5,317.38","4,226.98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1012965,110000602385,Gold Bond - ANN Plant,Oxford,AL,36203,4811 US Highway 78 West,CALHOUN COUNTY,33.60,-85.93,327420,C,Minerals,"26,007.95","25,981.10",12.25,14.60,,,,,,,,,,"26,007.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1003042,110009077783,Gold Bond - APL Plant,GIBSONTON,FL,33534,12949 US HIGHWAY 41 SOUTH,HILLSBOROUGH COUNTY,27.80,-82.38,327420,C,Minerals,"75,890.76","75,812.40",35.75,42.61,,,,,,,,,,"75,890.76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1006248,110001251797,Gold Bond - BAL Plant,BALTIMORE,MD,21224,2301 SOUTH NEWKIRK STREET,BALTIMORE CITY,39.26,-76.56,327420,C,Minerals,"98,629.63","98,527.70",46.50,55.43,,,,,,,,,,"98,629.63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1006231,110013287219,Gold Bond - FTD Plant,FORT DODGE,IA,50501,1584 SOUTH 22ND STREET,WEBSTER COUNTY,42.49,-94.17,327420,C,Minerals,"40,474.45","40,432.80",19.00,22.65,,,,,,,,,,"40,474.45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1011213,110001187689,Gold Bond - LGB Plant,Long Beach,CA,90813,1850 Pier B Street,LOS ANGELES COUNTY,33.78,-118.22,327420,C,Minerals,"35,082.37","35,046.20",16.50,19.67,,,,,,,,,,"35,082.37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002706,110002128402,Gold Bond - MED Plant,MEDICINE LODGE,KS,67104,1218 SOUTHWEST MILL ROAD,BARBER COUNTY,37.28,-98.59,327420,C,Minerals,"45,240.88","45,194.30",21.25,25.33,,,,,,,,,,"45,240.88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002887,110000744963,Gold Bond - MLT Plant,NEW COLUMBIA,PA,17856,2586 OLD ROUTE 15,UNION COUNTY,41.06,-76.87,322121,C,Pulp and Paper,"41,241.64","41,198.90",19.50,23.24,,,,,,,,,,"41,241.64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002888,110023154931,Gold Bond - MTH Plant,MOUNT HOLLY,NC,28120,1725 DRYWALL DR,GASTON COUNTY,35.32,-81.00,327420,C,Minerals,"87,297.87","87,208.00",41.00,48.87,,,,,,,,,,"87,297.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002717,110001522530,Gold Bond - POR Plant,PORTSMOUTH,NH,03801,9 MICHAEL J SUCCI DR,ROCKINGHAM COUNTY,43.09,-70.77,327420,C,Minerals,"39,025.00","38,985.00",18.25,21.75,,,,,,,,,,"39,025.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1006813,110007729397,Gold Bond - PRY Plant,PRYOR,OK,74361,4189 HUNT STREET,MAYES COUNTY,36.25,-95.28,322121,C,Pulp and Paper,"44,710.53","44,664.50",21.00,25.03,,,,,,,,,,"44,710.53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1012977,110002427810,Gold Bond - RIC Plant,Richmond,CA,94804,1040 Canal Boulevard,CONTRA COSTA COUNTY,37.92,-122.37,327420,C,Minerals,"26,454.10","26,426.70",12.50,14.90,,,,,,,,,,"26,454.10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1000403,110013286504,Gold Bond - ROT Plant,ROTAN,TX,79546,832 COUNTY ROAD 311,FISHER COUNTY,32.84,-100.45,327420,C,Minerals,"44,477.73","44,431.70",21.00,25.03,,,,,,,,,,"44,477.73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1011579,110007047061,Gold Bond - SAV Plant,Garden City,GA,31408,2 Brampton Road,CHATHAM COUNTY,32.11,-81.15,327420,C,Minerals,"28,003.24","27,974.20",13.25,15.79,,,,,,,,,,"28,003.24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002807,110017435925,Gold Bond - SHI Plant,SHIPPINGPORT,PA,15077,168 SHIPPINGPORT HILL ROAD,BEAVER COUNTY,40.63,-80.42,327420,C,Minerals,"77,355.71","77,275.70",36.50,43.51,,,,,,,,,,"77,355.71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002741,110040897269,Gold Bond - SHO Plant,SHOALS,IN,47581,9720 US HIGHWAY 50,MARTIN COUNTY,38.67,-86.76,327420,C,Minerals,"33,656.22","33,621.70",15.75,18.77,,,,,,,,,,"33,656.22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1013623,110001480415,Gold Bond - WLM Plant,Wilmington,NC,28412,838 Sunnyvale Drive,NEW HANOVER COUNTY,34.17,-77.95,327420,C,Minerals,"28,775.49","28,745.90",13.50,16.09,,,,,,,,,,"28,775.49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1012493,110001263953,Gold Bond - WWG Plant,Westwego,LA,70094,10 Louisiana St.,JEFFERSON PARISH,29.92,-90.14,327420,C,Minerals,"26,036.75","26,009.90",12.25,14.60,,,,,,,,,,"26,036.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1006704,110001525779,Gold Bond- BUR Plant,BURLINGTON,NJ,08016,1818 RIVER ROAD,BURLINGTON COUNTY,40.10,-74.83,327420,C,Minerals,"31,161.63","31,129.30",14.75,17.58,,,,,,,,,,"31,161.63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1013359,110000467539,Golden Aluminum Inc.,Fort Lupton,CO,80621,1405 14th St,WELD COUNTY,40.10,-104.80,331315,C,Metals,"27,600.00","27,571.50",13.00,15.50,,,,,,,,,,"27,600.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002475,110033221172,Golden Triangle Landfill,Beaumont,TX,77705,6433 Labelle Road,JEFFERSON COUNTY,29.99,-94.17,562212,HH,Waste,"38,881.25",,"38,881.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38,881.25",,,,N,N,N,
1010223,110055519915,Goliad Gas Plant,Goliad,TX,77963,,GOLIAD COUNTY,28.62,-97.64,211130,"C,W-PROC",Petroleum and Natural Gas Systems,"166,977.31","165,995.80",924.00,57.51,,,,,,,,,,"98,417.48",,,,,,,,,,,,,,,,,,,68559.834,,,,,,,,,,,,,,,,,,N,N,N,
1004248,110001876346,Gomez Gas Plant,Fort Stockton,TX,79735,3238 W. Gomez Road,PECOS COUNTY,30.97,-102.97,211130,"C,W-PROC",Petroleum and Natural Gas Systems,"62,530.59","61,182.10","1,339.25",9.24,,,,,,,,,,"16,204.09",,,,,,,,,,,,,,,,,,,46326.5,,,,,,,,,,,,,,,,,,N,N,N,
1012016,110030490788,Goodman Energy Center,Hays,KS,67601,1713 230th Avenue,ELLIS COUNTY,38.93,-99.35,221112,C,Power Plants,"50,536.26","50,484.20",23.75,28.31,,,,,,,,,,"50,536.26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1000264,110043795275,Goose Creek Power Plant,MONTICELLO,IL,61856,760 EAST 2150 NORTH ROAD,Piatt,40.11,-88.60,221112,"C,D",Power Plants,"3,583.58","3,579.20",2.00,2.38,,,,,,,,,,430.05,"3,153.54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1003333,110013936447,Gordon County (Redbone Ridges) Landfill,Ranger,GA,30734,1224 Pleasant Hill Rd. Ext. NE,GORDON COUNTY,34.51,-84.76,562212,"C,HH",Waste,"196,269.75",0.00,"196,269.75",,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"196,269.75",,,,N,N,N,
1006735,110001955563,Gordon Evans Energy Center,Colwich,KS,67030,6001 N 151st West,SEDGWICK COUNTY,37.79,-97.52,221112,"C,D",Power Plants,"184,481.06","184,293.60",85.25,102.21,,,,,,,,,,0.00,"184,481.06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1000263,110000341489,Gordonsville Power Station,GORDONSVILLE,VA,22942,819 Hill Road,Louisa,38.12,-78.20,221112,D,Power Plants,"550,080.20","549,509.90",258.00,312.30,,,,,,,,,,,"550,080.20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1001413,110000367380,Gorgas,PARRISH,AL,35580,460 GORGAS ROAD,Walker,33.64,-87.20,221112,"C,D",Power Plants,"547,322.63","542,937.40","1,604.00","2,781.23",,,,,,,,,,0.20,"547,322.43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1002834,110007681632,Gorham Acquisition LLC,GORHAM,NH,03581,72 CASCADE FLATS,COOS COUNTY,44.47,-71.17,322121,C,Pulp and Paper,"34,536.21","34,487.90",20.00,28.31,,,,,,,,,"2,519.40","34,536.21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1001617,110019893276,Gould Street,BALTIMORE,MD,21230,2105 GOULD STREET,Baltimore,39.27,-76.60,221112,D,Power Plants,0.00,0.00,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1007017,110010433977,Gowanus Generating Station,BROOKLYN,NY,11232,29TH ST AND 2ND AVE,Kings,40.66,-74.01,221112,C,Power Plants,"7,314.60","7,303.50",4.25,6.85,,,,,,,,,,"7,314.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1011833,110070082148,Grady Gas Plant,Lindsay,OK,73052,2333 County Road 1560,,34.85,-97.57,211130,"C,W-PROC",Petroleum and Natural Gas Systems,"51,773.67","49,025.00","2,721.25",27.42,,,,,,,,,,"48,415.67",,,,,,,,,,,,,,,,,,,3357.998,,,,,,,,,,,,,,,,,,N,N,N,
1000941,110025239837,Graham,Graham,TX,76450,,Young,33.14,-98.61,221112,D,Power Plants,"168,552.98","168,382.00",78.00,92.98,,,,,,,,,,,"168,552.98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1011959,110067409389,Grand Forks Active Landfill,Grand Forks,ND,58203,,GRAND FORKS COUNTY,47.98,-97.12,562212,"C,HH",Waste,"44,663.60",64.80,"44,598.50",0.30,,,,,,,,,,65.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44,598.50",,,,N,N,N,
1001960,110001979592,Grand Island Regional Landfill,Shelton,NE,68876,19550 W Husker Hwy,HALL COUNTY,40.89,-98.71,562212,"C,HH",Waste,"93,782.20",39.20,"93,743.00",,,,,,,,,,,39.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"93,743.00",,,,N,N,N,
1011701,110064007417,Grand Isle 115 A,Offshore,LA,00000,,,28.31,-90.02,211120,"C,W-OFFSH",Petroleum and Natural Gas Systems,"2,885.29",919.10,"1,965.00",1.19,,,,,,,,,,920.69,,,,,,,,,,,,,,,,,,1964.6,,,,,,,,,,,,,,,,,,,N,N,N,
1009991,110055518596,Grand Isle 22 L,Offshore,LA,00000,,,29.07,-89.98,211120,"C,W-OFFSH",Petroleum and Natural Gas Systems,"48,268.57","20,286.50","27,970.75",11.32,,,,,,,,,,"20,290.02",,,,,,,,,,,,,,,,,,27978.55,,,,,,,,,,,,,,,,,,,N,N,N,
1001428,110000598489,Grand River Dam Authority,CHOUTEAU,OK,74337,8142 HWY 412B,Mayes,36.19,-95.29,221112,"C,D",Power Plants,"980,977.69","978,915.50",831.75,"1,230.44",,,,,,,,,,"6,500.32","974,477.37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1001515,110041990389,"Grand Tower Energy Center, LLC",GRAND TOWER,IL,62942,1820 POWER PLANT ROAD,Jackson,37.66,-89.51,221112,"C,D",Power Plants,"443,874.00","443,423.00",205.75,245.25,,,,,,,,,,"1,502.64","442,371.36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1001871,110056958635,Granger Gas Plant,GRANGER,WY,82934,,SWEETWATER COUNTY,41.54,-109.96,211130,"C,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems","108,657.82","100,269.30","8,332.50",56.02,,,,,,,,,,"55,527.74",,,,,,,,,,,,,,,,,,,53130.084,,,,,,,,,,,,,,,,,,N,N,N,
1013276,110070525540,Granges Americas Inc.- SRM,Salisbury,NC,28145,1709 Jake Alexander BLVD,ROWAN COUNTY,35.68,-80.51,331315,C,Metals,"23,783.66","23,759.00",11.25,13.41,,,,,,,,,,"23,783.66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1012375,110017420067,"Granges Americas, Inc",Huntingdon,TN,38344,400 Bill Brooks Dr.,CARROLL COUNTY,36.02,-88.38,331315,C,Metals,"88,260.27","88,169.30",41.50,49.47,,,,,,,,,,"88,260.27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1001942,110064853886,Granite Point Platform,Anchorage,AK,99503,,KENAI PENINSULA,60.96,-151.33,211120,"C,W-OFFSH",Petroleum and Natural Gas Systems,"26,025.60","21,413.10","4,597.00",15.50,,,,,,,,,,"20,732.72",,,,,,,,,,,,,,,,,,5292.876,,,,,,,,,,,,,,,,,,,N,N,N,
1001345,110015655209,Granite Ridge Energy,LONDONDERRY,NH,03053,21 NORTH WENTWORTH AVE,Rockingham,42.90,-71.43,221112,D,Power Plants,"1,166,348.23","1,165,164.00",540.25,643.98,,,,,,,,,,,"1,166,348.23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
1009939,110055518453,Grant Processing Facility-Cardinal States Gathering,Pei,WV,25670,11 RA West Highway,MINGO COUNTY,37.74,-82.15,486210,"C,W-PROC",Petroleum and Natural Gas Systems,0.00,0.00,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,N,N,N,
1000251,110007881998,Grant Town Power Plant,GRANT TOWN,WV,26574,228 ABPP Drive,Marion,39.56,-80.16,221112,C,Power Plants,"837,597.16","830,892.80","2,452.50","4,251.86",,,,,,,,,,"837,597.16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N,
